SeqGeral	plot_name	Epoca	Acession_name	bloco	plant_number	Obs	Ramificacao	DataR0	Dia	Mes	Mesfev	Ano	NumRam	CompR	Altura total	QuantR	EscalaLEO	NumFrutosR0	NumSemR0	DAPR	DAPR1ano	DAPR1ano_Ext	NumEvRam	NumTFruto	NumTSem
9829	BRS-PotiBranca.3.1.4	3	BRS-PotiBranca	1	4	Remover	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9830	BRS-PotiBranca.3.1.5	3	BRS-PotiBranca	1	5	Remover	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9831	BGM-1722.3.1.1	3	BGM-1722	1	1	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9832	BGM-1722.3.1.2	3	BGM-1722	1	2	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9833	BGM-1722.3.1.3	3	BGM-1722	1	3	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9834	BGM-1722.3.1.4	3	BGM-1722	1	4	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9835	BGM-1722.3.1.5	3	BGM-1722	1	5	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9836	2011-34-41.3.1.1	3	2011-34-41	1	1	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9837	2011-34-41.3.1.2	3	2011-34-41	1	2	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9838	2011-34-41.3.1.3	3	2011-34-41	1	3	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9839	2011-34-41.3.1.4	3	2011-34-41	1	4	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9840	2011-34-41.3.1.5	3	2011-34-41	1	5	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9841	BGM-0945.3.1.1	3	BGM-0945	1	1	Remover	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9842	BGM-0945.3.1.2	3	BGM-0945	1	2	Remover	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9843	BGM-0945.3.1.3	3	BGM-0945	1	3	Remover	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9844	BGM-0945.3.1.4	3	BGM-0945	1	4	Remover	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9845	BGM-0945.3.1.5	3	BGM-0945	1	5	Remover	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9846	BGM-0630.3.1.1	3	BGM-0630	1	1	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9847	BGM-0630.3.1.2	3	BGM-0630	1	2	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9848	BGM-0630.3.1.3	3	BGM-0630	1	3	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9849	BGM-0630.3.1.4	3	BGM-0630	1	4	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9850	BGM-0630.3.1.5	3	BGM-0630	1	5	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9851	VassouraPreta.3.1.1	3	VassouraPreta	1	1	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9852	VassouraPreta.3.1.2	3	VassouraPreta	1	2	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9853	VassouraPreta.3.1.3	3	VassouraPreta	1	3	Ok	Ram4	2/9/2022	9	2	fev	2022	NA	NA	NA	8	0	NA	NA	365	NA	NA	NA	NA	NA
9854	VassouraPreta.3.1.4	3	VassouraPreta	1	4	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9855	VassouraPreta.3.1.5	3	VassouraPreta	1	5	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9856	BGM-0590.3.1.1	3	BGM-0590	1	1	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9857	BGM-0590.3.1.2	3	BGM-0590	1	2	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9858	BGM-0590.3.1.3	3	BGM-0590	1	3	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9859	BGM-0590.3.1.4	3	BGM-0590	1	4	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9860	BGM-0590.3.1.5	3	BGM-0590	1	5	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9861	Salangor.3.1.1	3	Salangor	1	1	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9862	Salangor.3.1.2	3	Salangor	1	2	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9863	Salangor.3.1.3	3	Salangor	1	3	Ok	Ram4	11/9/2021	9	11	nov	2021	NA	NA	NA	8	3	NA	NA	273	NA	NA	NA	NA	NA
9864	Salangor.3.1.4	3	Salangor	1	4	Ok	Ram4	12/7/2021	7	12	dez	2021	NA	NA	NA	7	3	NA	NA	301	NA	NA	NA	NA	NA
9865	Salangor.3.1.5	3	Salangor	1	5	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9866	Cigana.3.1.1	3	Cigana	1	1	Ok	Ram4	10/19/2021	19	10	out	2021	NA	NA	NA	10	3	NA	NA	252	NA	NA	NA	NA	NA
9867	Cigana.3.1.2	3	Cigana	1	2	Ok	Ram4	10/19/2021	19	10	out	2021	NA	NA	NA	9	3	NA	NA	252	NA	NA	NA	NA	NA
9868	Cigana.3.1.3	3	Cigana	1	3	Ok	Ram4	11/9/2021	9	11	nov	2021	NA	NA	NA	10	3	NA	NA	273	NA	NA	NA	NA	NA
9869	Cigana.3.1.4	3	Cigana	1	4	Ok	Ram4	12/7/2021	7	12	dez	2021	NA	NA	NA	4	3	NA	NA	301	NA	NA	NA	NA	NA
9870	Cigana.3.1.5	3	Cigana	1	5	Ok	Ram4	12/7/2021	7	12	dez	2021	NA	NA	NA	9	3	NA	NA	301	NA	NA	NA	NA	NA
9871	BGM-1760.3.1.1	3	BGM-1760	1	1	Ok	Ram4	9/30/2021	30	9	set	2021	NA	NA	NA	5	2	NA	NA	233	NA	NA	NA	NA	NA
9872	BGM-1760.3.1.2	3	BGM-1760	1	2	Ok	Ram4	10/19/2021	19	10	out	2021	NA	NA	NA	6	3	5	NA	252	NA	NA	NA	NA	NA
9873	BGM-1760.3.1.3	3	BGM-1760	1	3	Ok	Ram4	8/5/2021	5	8	ago	2021	NA	NA	NA	12	3	1	NA	177	NA	NA	NA	NA	NA
9874	BGM-1760.3.1.4	3	BGM-1760	1	4	Ok	Ram4	10/19/2021	19	10	out	2021	NA	NA	NA	4	3	NA	NA	252	NA	NA	NA	NA	NA
9875	BGM-1760.3.1.5	3	BGM-1760	1	5	Ok	Ram4	9/30/2021	30	9	set	2021	NA	NA	NA	5	3	NA	NA	233	NA	NA	NA	NA	NA
9876	NegaMaluca.3.1.1	3	NegaMaluca	1	1	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9877	NegaMaluca.3.1.2	3	NegaMaluca	1	2	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9878	NegaMaluca.3.1.3	3	NegaMaluca	1	3	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9879	NegaMaluca.3.1.4	3	NegaMaluca	1	4	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9880	NegaMaluca.3.1.5	3	NegaMaluca	1	5	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9881	BRS-Kiriris.3.1.1	3	BRS-Kiriris	1	1	Ok	Ram4	12/7/2021	7	12	dez	2021	NA	NA	NA	20	3	NA	NA	301	NA	NA	NA	NA	NA
9882	BRS-Kiriris.3.1.2	3	BRS-Kiriris	1	2	Ok	Ram4	12/7/2021	7	12	dez	2021	NA	NA	NA	20	3	NA	NA	301	NA	NA	NA	NA	NA
9883	BRS-Kiriris.3.1.3	3	BRS-Kiriris	1	3	Ok	Ram4	12/7/2021	7	12	dez	2021	NA	NA	NA	30	3	NA	NA	301	NA	NA	NA	NA	NA
9884	BRS-Kiriris.3.1.4	3	BRS-Kiriris	1	4	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9885	BRS-Kiriris.3.1.5	3	BRS-Kiriris	1	5	Ok	Ram4	11/9/2021	9	11	nov	2021	NA	NA	NA	9	3	NA	NA	273	NA	NA	NA	NA	NA
9886	BGM-0598.3.1.1	3	BGM-0598	1	1	Ok	Ram4	9/30/2021	30	9	set	2021	NA	NA	NA	10	3	NA	NA	233	NA	NA	NA	NA	NA
9887	BGM-0598.3.1.2	3	BGM-0598	1	2	Ok	Ram4	10/19/2021	19	10	out	2021	NA	NA	NA	22	3	NA	NA	252	NA	NA	NA	NA	NA
9888	BGM-0598.3.1.3	3	BGM-0598	1	3	Ok	Ram4	10/19/2021	19	10	out	2021	NA	NA	NA	13	3	NA	NA	252	NA	NA	NA	NA	NA
9889	BGM-0598.3.1.4	3	BGM-0598	1	4	Ok	Ram4	10/19/2021	19	10	out	2021	NA	NA	NA	6	3	NA	NA	252	NA	NA	NA	NA	NA
9890	BGM-0598.3.1.5	3	BGM-0598	1	5	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9891	BGM-0935.3.1.1	3	BGM-0935	1	1	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9892	BGM-0935.3.1.2	3	BGM-0935	1	2	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9893	BGM-0935.3.1.3	3	BGM-0935	1	3	Ok	Ram4	9/2/2021	2	9	set	2021	NA	NA	NA	28	3	NA	NA	205	NA	NA	NA	NA	NA
9894	BGM-0935.3.1.4	3	BGM-0935	1	4	Ok	Ram4	9/2/2021	2	9	set	2021	NA	NA	NA	13	3	3	NA	205	NA	NA	NA	NA	NA
9895	BGM-0935.3.1.5	3	BGM-0935	1	5	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9896	BRS-Mulatinha.3.1.1	3	BRS-Mulatinha	1	1	Ok	Ram4	1/26/2022	26	1	jan	2022	NA	NA	NA	18	3	NA	NA	351	NA	NA	NA	NA	NA
9897	BRS-Mulatinha.3.1.2	3	BRS-Mulatinha	1	2	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9898	BRS-Mulatinha.3.1.3	3	BRS-Mulatinha	1	3	Ok	Ram4	1/26/2022	26	1	jan	2022	NA	NA	NA	12	3	NA	NA	351	NA	NA	NA	NA	NA
9899	BRS-Mulatinha.3.1.4	3	BRS-Mulatinha	1	4	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9900	BRS-Mulatinha.3.1.5	3	BRS-Mulatinha	1	5	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9901	BGM-1118.3.1.1	3	BGM-1118	1	1	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9902	BGM-1118.3.1.2	3	BGM-1118	1	2	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9903	BGM-1118.3.1.3	3	BGM-1118	1	3	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9904	BGM-1118.3.1.4	3	BGM-1118	1	4	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9905	BGM-1118.3.1.5	3	BGM-1118	1	5	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9906	2011-34-45.3.1.1	3	2011-34-45	1	1	Ok	Ram4	1/10/2022	10	1	jan	2022	NA	NA	NA	6	2	NA	NA	335	NA	NA	NA	NA	NA
9907	2011-34-45.3.1.2	3	2011-34-45	1	2	Ok	Ram4	11/9/2021	9	11	nov	2021	NA	NA	NA	20	3	NA	NA	273	NA	NA	NA	NA	NA
9908	2011-34-45.3.1.3	3	2011-34-45	1	3	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9909	2011-34-45.3.1.4	3	2011-34-45	1	4	Ok	Ram4	1/10/2022	10	1	jan	2022	NA	NA	NA	5	3	NA	NA	335	NA	NA	NA	NA	NA
9910	2011-34-45.3.1.5	3	2011-34-45	1	5	Ok	Ram4	12/7/2021	7	12	dez	2021	NA	NA	NA	5	3	NA	NA	301	NA	NA	NA	NA	NA
9911	Equador72.3.1.1	3	Equador72	1	1	Ok	Ram4	10/19/2021	19	10	out	2021	NA	NA	NA	12	3	NA	NA	252	NA	NA	NA	NA	NA
9912	Equador72.3.1.2	3	Equador72	1	2	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9913	Equador72.3.1.3	3	Equador72	1	3	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9914	Equador72.3.1.4	3	Equador72	1	4	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9915	Equador72.3.1.5	3	Equador72	1	5	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9916	BGM-0593.3.1.1	3	BGM-0593	1	1	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9917	BGM-0593.3.1.2	3	BGM-0593	1	2	Ok	Ram4	1/10/2022	10	1	jan	2022	NA	NA	NA	8	3	NA	NA	335	NA	NA	NA	NA	NA
9918	BGM-0593.3.1.3	3	BGM-0593	1	3	Ok	Ram4	1/10/2022	10	1	jan	2022	NA	NA	NA	10	3	NA	NA	335	NA	NA	NA	NA	NA
9919	BGM-0593.3.1.4	3	BGM-0593	1	4	Ok	Ram4	1/10/2022	10	1	jan	2022	NA	NA	NA	12	3	NA	NA	335	NA	NA	NA	NA	NA
9920	BGM-0593.3.1.5	3	BGM-0593	1	5	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9921	BGM-0062.3.1.1	3	BGM-0062	1	1	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9922	BGM-0062.3.1.2	3	BGM-0062	1	2	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9923	BGM-0062.3.1.3	3	BGM-0062	1	3	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9924	BGM-0062.3.1.4	3	BGM-0062	1	4	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9925	BGM-0062.3.1.5	3	BGM-0062	1	5	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9926	BGM-0702.3.1.1	3	BGM-0702	1	1	Ok	Ram4	10/19/2021	19	10	out	2021	NA	NA	NA	10	3	NA	NA	252	NA	NA	NA	NA	NA
9927	BGM-0702.3.1.2	3	BGM-0702	1	2	Ok	Ram4	11/9/2021	9	11	nov	2021	NA	NA	NA	7	3	NA	NA	273	NA	NA	NA	NA	NA
9928	BGM-0702.3.1.3	3	BGM-0702	1	3	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9929	BGM-0702.3.1.4	3	BGM-0702	1	4	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9930	BGM-0702.3.1.5	3	BGM-0702	1	5	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9931	Correntao.3.2.1	3	Correntao	2	1	Ok	Ram4	1/10/2022	10	1	jan	2022	NA	NA	NA	14	3	NA	NA	335	NA	NA	NA	NA	NA
9932	Correntao.3.2.2	3	Correntao	2	2	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9933	Correntao.3.2.3	3	Correntao	2	3	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9934	Correntao.3.2.4	3	Correntao	2	4	Ok	Ram4	1/10/2022	10	1	jan	2022	NA	NA	NA	8	2	NA	NA	335	NA	NA	NA	NA	NA
9935	Correntao.3.2.5	3	Correntao	2	5	Ok	Ram4	1/26/2022	26	1	jan	2022	NA	NA	NA	12	3	NA	NA	351	NA	NA	NA	NA	NA
9936	NegaMaluca.3.2.1	3	NegaMaluca	2	1	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9937	NegaMaluca.3.2.2	3	NegaMaluca	2	2	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9938	NegaMaluca.3.2.3	3	NegaMaluca	2	3	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9939	NegaMaluca.3.2.4	3	NegaMaluca	2	4	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9940	NegaMaluca.3.2.5	3	NegaMaluca	2	5	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9941	BGM-0945.3.2.1	3	BGM-0945	2	1	Remover	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9942	BGM-0945.3.2.2	3	BGM-0945	2	2	Remover	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9943	BGM-0945.3.2.3	3	BGM-0945	2	3	Remover	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9944	BGM-0945.3.2.4	3	BGM-0945	2	4	Remover	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9945	BGM-0945.3.2.5	3	BGM-0945	2	5	Remover	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9946	BRS-Caipira.3.2.1	3	BRS-Caipira	2	1	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9947	BRS-Caipira.3.2.2	3	BRS-Caipira	2	2	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9948	BRS-Caipira.3.2.3	3	BRS-Caipira	2	3	Ok	Ram4	2/9/2022	9	2	fev	2022	NA	NA	NA	7	1	NA	NA	365	NA	NA	NA	NA	NA
9949	BRS-Caipira.3.2.4	3	BRS-Caipira	2	4	Ok	Ram4	1/10/2022	10	1	jan	2022	NA	NA	NA	14	3	NA	NA	335	NA	NA	NA	NA	NA
9950	BRS-Caipira.3.2.5	3	BRS-Caipira	2	5	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9951	Cigana.3.2.1	3	Cigana	2	1	Ok	Ram4	12/9/2021	9	12	dez	2021	NA	NA	NA	17	3	NA	NA	303	NA	NA	NA	NA	NA
9952	Cigana.3.2.2	3	Cigana	2	2	Ok	Ram4	11/9/2021	9	11	nov	2021	NA	NA	NA	14	3	NA	NA	273	NA	NA	NA	NA	NA
9953	Cigana.3.2.3	3	Cigana	2	3	Ok	Ram4	10/19/2021	19	10	out	2021	NA	NA	NA	8	3	NA	NA	252	NA	NA	NA	NA	NA
9954	Cigana.3.2.4	3	Cigana	2	4	Ok	Ram4	11/9/2021	9	11	nov	2021	NA	NA	NA	10	2	NA	NA	273	NA	NA	NA	NA	NA
9955	Cigana.3.2.5	3	Cigana	2	5	Ok	Ram4	10/19/2021	19	10	out	2021	NA	NA	NA	10	3	NA	NA	252	NA	NA	NA	NA	NA
9956	2011-34-69.3.2.1	3	2011-34-69	2	1	Ok	Ram4	1/10/2022	10	1	jan	2022	NA	NA	NA	16	0	NA	NA	335	NA	NA	NA	NA	NA
9957	2011-34-69.3.2.2	3	2011-34-69	2	2	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9958	2011-34-69.3.2.3	3	2011-34-69	2	3	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9959	2011-34-69.3.2.4	3	2011-34-69	2	4	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9960	2011-34-69.3.2.5	3	2011-34-69	2	5	Ok	Ram4	12/9/2021	9	12	dez	2021	NA	NA	NA	10	3	NA	NA	303	NA	NA	NA	NA	NA
9961	BRS-Mulatinha.3.2.1	3	BRS-Mulatinha	2	1	Ok	Ram4	1/10/2022	10	1	jan	2022	NA	NA	NA	10	3	NA	NA	335	NA	NA	NA	NA	NA
9962	BRS-Mulatinha.3.2.2	3	BRS-Mulatinha	2	2	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9963	BRS-Mulatinha.3.2.3	3	BRS-Mulatinha	2	3	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9964	BRS-Mulatinha.3.2.4	3	BRS-Mulatinha	2	4	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9965	BRS-Mulatinha.3.2.5	3	BRS-Mulatinha	2	5	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9966	BGM-0630.3.2.1	3	BGM-0630	2	1	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9967	BGM-0630.3.2.2	3	BGM-0630	2	2	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9968	BGM-0630.3.2.3	3	BGM-0630	2	3	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9969	BGM-0630.3.2.4	3	BGM-0630	2	4	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9970	BGM-0630.3.2.5	3	BGM-0630	2	5	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9971	BGM-0195.3.2.1	3	BGM-0195	2	1	Remover	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9972	BGM-0195.3.2.2	3	BGM-0195	2	2	Remover	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9973	BGM-0195.3.2.3	3	BGM-0195	2	3	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9974	BGM-0195.3.2.4	3	BGM-0195	2	4	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9975	BGM-0195.3.2.5	3	BGM-0195	2	5	Ok	Ram4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
9976	BRS-Verdinha.3.2.1	3	BRS-Verdinha	2	1	Ok	Ram4	1/10/2022	10	1	jan	2022	NA	NA	NA	12	1	NA	NA	335	NA	NA	NA	NA	NA
9977	BRS-Verdinha.3.2.2	3	BRS-Verdinha	2	2	Ok	Ram4	12/9/2021	9	12	dez	2021	NA	NA	NA	17	3	NA	NA	303	NA	NA	NA	NA	NA
9978	BRS-Verdinha.3.2.3	3	BRS-Verdinha	2	3	Ok	Ram4	11/9/2021	9	11	nov	2021	NA	NA	NA	10	3	NA	NA	273	NA	NA	NA	NA	NA
9979	BRS-Verdinha.3.2.4	3	BRS-Verdinha	2	4	Ok	Ram4	11/9/2021	9	11	nov	2021	NA	NA	NA	24	3	1	2	273	NA	NA	NA	NA	NA
