Dataplantio	Epoca	ano	mes	dia	Ndia	Quinzena	T.max	t.min	Prec.	Tmed	Tbase	ADD	ADDTot	Prec.Ac	Estacao
9/2/2021	3	2021	fev	22	14	Q2	32.5	21.7	0	25.74	13	12.74	177.62	15.4	Verao
9/2/2021	3	2021	fev	23	15	Q2	32.7	21.6	0	25.9	13	12.9	190.52	15.4	Verao
9/2/2021	3	2021	fev	24	16	Q2	32.6	21.5	0	26.26	13	13.26	203.78	15.4	Verao
9/2/2021	3	2021	fev	25	17	Q2	32.1	22.2	0	26.38	13	13.38	217.16	15.4	Verao
9/2/2021	3	2021	fev	26	18	Q2	32.1	21.8	0	25.86	13	12.86	230.02	15.4	Verao
9/2/2021	3	2021	fev	27	19	Q2	29.9	21.8	0	25.22	13	12.22	242.24	15.4	Verao
9/2/2021	3	2021	fev	28	20	Q2	28.6	21.2	0	24.52	13	11.52	253.76	15.4	Verao
9/2/2021	3	2021	mar	1	21	Q3	28	22.2	21.3	23.5	13	10.5	264.26	36.7	Verao
9/2/2021	3	2021	mar	2	22	Q3	30.6	20.4	5.4	24.56	13	11.56	275.82	42.1	Verao
9/2/2021	3	2021	mar	3	23	Q3	28.6	20.9	0	24.36	13	11.36	287.18	42.1	Verao
9/2/2021	3	2021	mar	4	24	Q3	30.6	22.2	0	24.84	13	11.84	299.02	42.1	Verao
9/2/2021	3	2021	mar	5	25	Q3	31.9	21	0	24.9	13	11.9	310.92	42.1	Verao
9/2/2021	3	2021	mar	6	26	Q3	33.7	21.3	0	26.44	13	13.44	324.36	42.1	Verao
9/2/2021	3	2021	mar	7	27	Q3	34.7	22.8	0	26.7	13	13.7	338.06	42.1	Verao
9/2/2021	3	2021	mar	8	28	Q3	32.5	23.6	0	26.22	13	13.22	351.28	42.1	Verao
9/2/2021	3	2021	mar	9	29	Q3	32.6	22.6	0	25.76	13	12.76	364.04	42.1	Verao
9/2/2021	3	2021	mar	10	30	Q3	33.1	20.6	0	25.68	13	12.68	376.72	42.1	Verao
9/2/2021	3	2021	mar	11	31	Q3	32.7	22	0	26.42	13	13.42	390.14	42.1	Verao
9/2/2021	3	2021	mar	12	32	Q3	33	22.5	0	25.38	13	12.38	402.52	42.1	Verao
9/2/2021	3	2021	mar	13	33	Q3	31.7	20.6	0	24.96	13	11.96	414.48	42.1	Verao
9/2/2021	3	2021	mar	14	34	Q3	31.5	21.2	0.4	24.9	13	11.9	426.38	42.5	Verao
9/2/2021	3	2021	mar	15	35	Q3	32	20	0	25.14	13	12.14	438.52	42.5	Verao
9/2/2021	3	2021	mar	16	36	Q4	32.1	20.7	0	25.76	13	12.76	451.28	42.5	Verao
9/2/2021	3	2021	mar	17	37	Q4	32.6	22.9	0	26.32	13	13.32	464.6	42.5	Verao
9/2/2021	3	2021	mar	18	38	Q4	31.4	22.2	0	25.68	13	12.68	477.28	42.5	Verao
9/2/2021	3	2021	mar	19	39	Q4	29.9	22.2	3.1	24.98	13	11.98	489.26	45.6	Verao
9/2/2021	3	2021	mar	20	40	Q4	30.5	21.9	6.7	24.74	13	11.74	501	52.3	Verao
9/2/2021	3	2021	mar	21	41	Q4	30.6	22.4	3.6	24.84	13	11.84	512.84	55.9	Verao
9/2/2021	3	2021	mar	22	42	Q4	29.2	22	1.6	24.48	13	11.48	524.32	57.5	Verao
9/2/2021	3	2021	mar	23	43	Q4	30.5	20.8	5.3	24.68	13	11.68	536	62.8	Verao
9/2/2021	3	2021	mar	24	44	Q4	31	21.2	0	25.06	13	12.06	548.06	62.8	Verao
9/2/2021	3	2021	mar	25	45	Q4	30	20.4	0	24.24	13	11.24	559.3	62.8	Verao
9/2/2021	3	2021	mar	26	46	Q4	30.6	20.5	0.2	24.46	13	11.46	570.76	63	Verao
9/2/2021	3	2021	mar	27	47	Q4	30.6	21	0	24.8	13	11.8	582.56	63	Verao
9/2/2021	3	2021	mar	28	48	Q4	31.6	19.7	0	24.42	13	11.42	593.98	63	Verao
9/2/2021	3	2021	mar	29	49	Q4	33.1	20.7	0	25.36	13	12.36	606.34	63	Verao
9/2/2021	3	2021	mar	30	50	Q4	33.7	20.8	0	26	13	13	619.34	63	Verao
9/2/2021	3	2021	mar	31	51	Q4	34.7	23.8	0	26.64	13	13.64	632.98	63	Verao
9/2/2021	3	2021	abr	1	52	Q5	33.9	24.7	0	27.28	13	14.28	647.26	63	Outono
9/2/2021	3	2021	abr	2	53	Q5	34.5	24.8	0	27.3	13	14.3	661.56	63	Outono
9/2/2021	3	2021	abr	3	54	Q5	32.3	23	0	25.86	13	12.86	674.42	63	Outono
9/2/2021	3	2021	abr	4	55	Q5	32.6	22.9	0	26.38	13	13.38	687.8	63	Outono
9/2/2021	3	2021	abr	5	56	Q5	32	22.2	0	25.46	13	12.46	700.26	63	Outono
9/2/2021	3	2021	abr	6	57	Q5	28.6	22.4	3.2	24.24	13	11.24	711.5	66.2	Outono
9/2/2021	3	2021	abr	7	58	Q5	31.1	21.7	2.8	24.64	13	11.64	723.14	69	Outono
9/2/2021	3	2021	abr	8	59	Q5	29.2	21.6	0	24.04	13	11.04	734.18	69	Outono
9/2/2021	3	2021	abr	9	60	Q5	28.2	21.5	9.8	23.32	13	10.32	744.5	78.8	Outono
9/2/2021	3	2021	abr	10	61	Q5	24.4	21.6	24.5	22.42	13	9.42	753.92	103.3	Outono
9/2/2021	3	2021	abr	11	62	Q5	27.1	21.4	30.6	23.64	13	10.64	764.56	133.9	Outono
9/2/2021	3	2021	abr	12	63	Q5	29.8	21.1	17.1	23.98	13	10.98	775.54	151	Outono
9/2/2021	3	2021	abr	13	64	Q5	31.4	19.6	6	24.6	13	11.6	787.14	157	Outono
9/2/2021	3	2021	abr	14	65	Q5	30	20.9	0	24.48	13	11.48	798.62	157	Outono
9/2/2021	3	2021	abr	15	66	Q5	27.8	21	0.5	23.2	13	10.2	808.82	157.5	Outono
9/2/2021	3	2021	abr	16	67	Q6	26.8	20.8	17.3	22.66	13	9.66	818.48	174.8	Outono
9/2/2021	3	2021	abr	17	68	Q6	27.1	21.2	1.6	23.84	13	10.84	829.32	176.4	Outono
9/2/2021	3	2021	abr	18	69	Q6	29.6	22.4	0	24.58	13	11.58	840.9	176.4	Outono
9/2/2021	3	2021	abr	19	70	Q6	32.1	22.1	0.2	25.28	13	12.28	853.18	176.6	Outono
9/2/2021	3	2021	abr	20	71	Q6	30.8	23.1	18.9	25.46	13	12.46	865.64	195.5	Outono
9/2/2021	3	2021	abr	21	72	Q6	28.9	22.4	25.6	24.5	13	11.5	877.14	221.1	Outono
9/2/2021	3	2021	abr	22	73	Q6	30	23.2	1	25.2	13	12.2	889.34	222.1	Outono
9/2/2021	3	2021	abr	23	74	Q6	29.4	23.6	1.5	25.24	13	12.24	901.58	223.6	Outono
9/2/2021	3	2021	abr	24	75	Q6	29.3	23.7	8.7	25.02	13	12.02	913.6	232.3	Outono
9/2/2021	3	2021	abr	25	76	Q6	30.8	22.4	4.2	25.46	13	12.46	926.06	236.5	Outono
9/2/2021	3	2021	abr	26	77	Q6	30.4	21.4	0	25.3	13	12.3	938.36	236.5	Outono
9/2/2021	3	2021	abr	27	78	Q6	30.4	19.9	0	24.44	13	11.44	949.8	236.5	Outono
9/2/2021	3	2021	abr	28	79	Q6	30	21.9	0	24.78	13	11.78	961.58	236.5	Outono
9/2/2021	3	2021	abr	29	80	Q6	28.6	22.4	4	23.44	13	10.44	972.02	240.5	Outono
9/2/2021	3	2021	abr	30	81	Q6	28.1	21.8	3	23.22	13	10.22	982.24	243.5	Outono
9/2/2021	3	2021	mai	1	82	Q7	27.2	21.7	5.9	22.86	13	9.86	992.1	249.4	Outono
9/2/2021	3	2021	mai	2	83	Q7	27.1	20.9	1.6	22.98	13	9.98	1002.08	251	Outono
9/2/2021	3	2021	mai	3	84	Q7	27.3	20.1	1.8	22.9	13	9.9	1011.98	252.8	Outono
9/2/2021	3	2021	mai	4	85	Q7	25	21.4	14	22.54	13	9.54	1021.52	266.8	Outono
9/2/2021	3	2021	mai	5	86	Q7	27.5	21	8.7	23.78	13	10.78	1032.3	275.5	Outono
9/2/2021	3	2021	mai	6	87	Q7	27.6	20.8	2.2	23.8	13	10.8	1043.1	277.7	Outono
9/2/2021	3	2021	mai	7	88	Q7	29.8	21.1	1.8	24	13	11	1054.1	279.5	Outono
9/2/2021	3	2021	mai	8	89	Q7	29	20	0	23.88	13	10.88	1064.98	279.5	Outono
9/2/2021	3	2021	mai	9	90	Q7	27.5	21.1	2.1	23.02	13	10.02	1075	281.6	Outono
9/2/2021	3	2021	mai	10	91	Q7	25	20.7	3.8	22.26	13	9.26	1084.26	285.4	Outono
9/2/2021	3	2021	mai	11	92	Q7	26.4	19.6	3.8	21.82	13	8.82	1093.08	289.2	Outono
9/2/2021	3	2021	mai	12	93	Q7	25.4	19.1	0.2	22.06	13	9.06	1102.14	289.4	Outono
9/2/2021	3	2021	mai	13	94	Q7	28.8	20.6	0	23.88	13	10.88	1113.02	289.4	Outono
9/2/2021	3	2021	mai	14	95	Q7	26.3	21.6	0	23.02	13	10.02	1123.04	289.4	Outono
9/2/2021	3	2021	mai	15	96	Q7	26.4	20.5	1.6	22.48	13	9.48	1132.52	291	Outono
9/2/2021	3	2021	mai	16	97	Q8	26.2	20.2	0	22.52	13	9.52	1142.04	291	Outono
9/2/2021	3	2021	mai	17	98	Q8	27.6	19.8	0	23.06	13	10.06	1152.1	291	Outono
9/2/2021	3	2021	mai	18	99	Q8	28.4	19.4	0	22.68	13	9.68	1161.78	291	Outono
9/2/2021	3	2021	mai	19	100	Q8	27.6	17.9	0	22	13	9	1170.78	291	Outono
9/2/2021	3	2021	mai	20	101	Q8	28.8	18.6	0	22.8	13	9.8	1180.58	291	Outono
9/2/2021	3	2021	mai	21	102	Q8	29.9	19.4	0	23.22	13	10.22	1190.8	291	Outono
9/2/2021	3	2021	mai	22	103	Q8	29.3	18.8	0	23.08	13	10.08	1200.88	291	Outono
9/2/2021	3	2021	mai	23	104	Q8	30.2	19.4	0	24.02	13	11.02	1211.9	291	Outono
9/2/2021	3	2021	mai	24	105	Q8	30	18.7	0	24	13	11	1222.9	291	Outono
9/2/2021	3	2021	mai	25	106	Q8	29.8	19.6	0	23.4	13	10.4	1233.3	291	Outono
9/2/2021	3	2021	mai	26	107	Q8	28	21.4	3.9	23.24	13	10.24	1243.54	294.9	Outono
9/2/2021	3	2021	mai	27	108	Q8	28.4	19.2	0	22.4	13	9.4	1252.94	294.9	Outono
9/2/2021	3	2021	mai	28	109	Q8	29.1	17.3	0	22.66	13	9.66	1262.6	294.9	Outono
9/2/2021	3	2021	mai	29	110	Q8	28.8	18.4	0	23.04	13	10.04	1272.64	294.9	Outono
9/2/2021	3	2021	mai	30	111	Q8	29.4	19.6	0	23.98	13	10.98	1283.62	294.9	Outono
9/2/2021	3	2021	mai	31	112	Q8	28.2	20.4	0	23.44	13	10.44	1294.06	294.9	Outono
9/2/2021	3	2021	jun	1	113	Q9	27.6	20.7	0.2	23.1	13	10.1	1304.16	295.1	Outono
9/2/2021	3	2021	jun	2	114	Q9	25.8	21.5	2.2	22.56	13	9.56	1313.72	297.3	Outono
9/2/2021	3	2021	jun	3	115	Q9	28.6	21.2	0.4	23.16	13	10.16	1323.88	297.7	Outono
9/2/2021	3	2021	jun	4	116	Q9	27.2	20.4	1.6	23.1	13	10.1	1333.98	299.3	Outono
9/2/2021	3	2021	jun	5	117	Q9	27.8	20.4	10	23	13	10	1343.98	309.3	Outono
9/2/2021	3	2021	jun	6	118	Q9	27.2	21	3	22.88	13	9.88	1353.86	312.3	Outono
9/2/2021	3	2021	jun	7	119	Q9	27.7	21	6.1	23.12	13	10.12	1363.98	318.4	Outono
9/2/2021	3	2021	jun	8	120	Q9	27.6	20.9	0.4	23.28	13	10.28	1374.26	318.8	Outono
9/2/2021	3	2021	jun	9	121	Q9	27.9	21.1	0	23.2	13	10.2	1384.46	318.8	Outono
9/2/2021	3	2021	jun	10	122	Q9	26.2	20.3	3.4	21.56	13	8.56	1393.02	322.2	Outono
9/2/2021	3	2021	jun	11	123	Q9	28.1	19.7	0.9	22.22	13	9.22	1402.24	323.1	Outono
9/2/2021	3	2021	jun	12	124	Q9	29	19.4	0	22.54	13	9.54	1411.78	323.1	Outono
9/2/2021	3	2021	jun	13	125	Q9	26.2	19.6	1	22.12	13	9.12	1420.9	324.1	Outono
9/2/2021	3	2021	jun	14	126	Q9	24.7	20.7	14.8	22	13	9	1429.9	338.9	Outono
9/2/2021	3	2021	jun	15	127	Q9	25.2	19.9	1.6	21.48	13	8.48	1438.38	340.5	Outono
9/2/2021	3	2021	jun	16	128	Q10	27.4	18.4	0.3	22.28	13	9.28	1447.66	340.8	Outono
9/2/2021	3	2021	jun	17	129	Q10	27.2	18.8	0	21.94	13	8.94	1456.6	340.8	Outono
9/2/2021	3	2021	jun	18	130	Q10	26.9	18.7	0	22.16	13	9.16	1465.76	340.8	Outono
9/2/2021	3	2021	jun	19	131	Q10	27.3	19.3	0.9	22.28	13	9.28	1475.04	341.7	Outono
9/2/2021	3	2021	jun	20	132	Q10	26.6	20.1	3.7	22.86	13	9.86	1484.9	345.4	Outono
9/2/2021	3	2021	jun	21	133	Q10	27.1	20.1	0	23.38	13	10.38	1495.28	345.4	Outono
9/2/2021	3	2021	jun	22	134	Q10	24.6	20.6	3.6	22.56	13	9.56	1504.84	349	Outono
9/2/2021	3	2021	jun	23	135	Q10	26.6	21	13.9	23.28	13	10.28	1515.12	362.9	Outono
9/2/2021	3	2021	jun	24	136	Q10	25.5	20.8	0.4	22.06	13	9.06	1524.18	363.3	Outono
9/2/2021	3	2021	jun	25	137	Q10	26.4	18.8	0	25.54	13	12.54	1536.72	363.3	Outono
9/2/2021	3	2021	jun	26	138	Q10	25.1	17.2	0	20.76	13	7.76	1544.48	363.3	Outono
9/2/2021	3	2021	jun	27	139	Q10	26.1	18.7	1.8	21.38	13	8.38	1552.86	365.1	Outono
9/2/2021	3	2021	jun	28	140	Q10	24.5	19.5	12	20.84	13	7.84	1560.7	377.1	Outono
9/2/2021	3	2021	jun	29	141	Q10	24.2	19.1	5.1	21.48	13	8.48	1569.18	382.2	Outono
9/2/2021	3	2021	jun	30	142	Q10	21.2	18.8	0	21.1	13	8.1	1577.28	382.2	Outono
9/2/2021	3	2021	jul	1	143	Q11	24	20.6	0.3	21.14	13	8.14	1585.42	382.5	Inverno
9/2/2021	3	2021	jul	2	144	Q11	22.4	19.9	18	20.7	13	7.7	1593.12	400.5	Inverno
9/2/2021	3	2021	jul	3	145	Q11	25.3	17.5	4.8	21.2	13	8.2	1601.32	405.3	Inverno
9/2/2021	3	2021	jul	4	146	Q11	24.9	18.8	0	20.94	13	7.94	1609.26	405.3	Inverno
9/2/2021	3	2021	jul	5	147	Q11	22.6	19.2	2	20.46	13	7.46	1616.72	407.3	Inverno
9/2/2021	3	2021	jul	6	148	Q11	23	19.8	20	20.82	13	7.82	1624.54	427.3	Inverno
9/2/2021	3	2021	jul	7	149	Q11	24	19.4	1.5	20.92	13	7.92	1632.46	428.8	Inverno
9/2/2021	3	2021	jul	8	150	Q11	25	18	0.2	20.96	13	7.96	1640.42	429	Inverno
9/2/2021	3	2021	jul	9	151	Q11	25	19.2	0.8	21.7	13	8.7	1649.12	429.8	Inverno
9/2/2021	3	2021	jul	10	152	Q11	25.6	19.6	2.4	21.76	13	8.76	1657.88	432.2	Inverno
9/2/2021	3	2021	jul	11	153	Q11	25.3	19.6	0	21.84	13	8.84	1666.72	432.2	Inverno
9/2/2021	3	2021	jul	12	154	Q11	27.3	18.7	0.4	22.64	13	9.64	1676.36	432.6	Inverno
9/2/2021	3	2021	jul	13	155	Q11	27	18.4	0	21.6	13	8.6	1684.96	432.6	Inverno
9/2/2021	3	2021	jul	14	156	Q11	26.9	20.2	9.6	22.24	13	9.24	1694.2	442.2	Inverno
9/2/2021	3	2021	jul	15	157	Q11	25.2	20.2	2.7	21.64	13	8.64	1702.84	444.9	Inverno
9/2/2021	3	2021	jul	16	158	Q12	27.4	17.2	2.4	21.58	13	8.58	1711.42	447.3	Inverno
9/2/2021	3	2021	jul	17	159	Q12	27.4	16.8	0	22.18	13	9.18	1720.6	447.3	Inverno
9/2/2021	3	2021	jul	18	160	Q12	25.2	17.8	0	21.24	13	8.24	1728.84	447.3	Inverno
9/2/2021	3	2021	jul	19	161	Q12	28.4	19.9	0	22.32	13	9.32	1738.16	447.3	Inverno
9/2/2021	3	2021	jul	20	162	Q12	28	20.8	0	23.16	13	10.16	1748.32	447.3	Inverno
9/2/2021	3	2021	jul	21	163	Q12	24	20.7	0.2	21.36	13	8.36	1756.68	447.5	Inverno
9/2/2021	3	2021	jul	22	164	Q12	25.2	19.4	6.4	19.82	13	6.82	1763.5	453.9	Inverno
9/2/2021	3	2021	jul	23	165	Q12	23.6	19.1	11.3	18.84	13	5.84	1769.34	465.2	Inverno
9/2/2021	3	2021	jul	24	166	Q12	22.3	18	14.1	19.56	13	6.56	1775.9	479.3	Inverno
9/2/2021	3	2021	jul	25	167	Q12	26.4	19.5	28.7	21.34	13	8.34	1784.24	508	Inverno
9/2/2021	3	2021	jul	26	168	Q12	25.8	19.1	6.8	21.3	13	8.3	1792.54	514.8	Inverno
9/2/2021	3	2021	jul	27	169	Q12	25	18.4	0.4	21.08	13	8.08	1800.62	515.2	Inverno
9/2/2021	3	2021	jul	28	170	Q12	28.8	17.8	4.2	22.36	13	9.36	1809.98	519.4	Inverno
9/2/2021	3	2021	jul	29	171	Q12	28.6	19.1	0.2	22.12	13	9.12	1819.1	519.6	Inverno
9/2/2021	3	2021	jul	30	172	Q12	27.8	21.1	0	22.34	13	9.34	1828.44	519.6	Inverno
9/2/2021	3	2021	jul	31	173	Q12	21.4	18.8	13.1	19.58	13	6.58	1835.02	532.7	Inverno
9/2/2021	3	2021	ago	1	174	Q13	24.2	17.7	17.1	19.98	13	6.98	1842	549.8	Inverno
9/2/2021	3	2021	ago	2	175	Q13	21.4	17.8	10.7	18.42	13	5.42	1847.42	560.5	Inverno
9/2/2021	3	2021	ago	3	176	Q13	26	18	16.7	20.5	13	7.5	1854.92	577.2	Inverno
9/2/2021	3	2021	ago	4	177	Q13	25.6	17.6	0	20.78	13	7.78	1862.7	577.2	Inverno
9/2/2021	3	2021	ago	5	178	Q13	25.4	18.4	1.5	20.8	13	7.8	1870.5	578.7	Inverno
9/2/2021	3	2021	ago	6	179	Q13	26.4	19.1	8.6	20.98	13	7.98	1878.48	587.3	Inverno
9/2/2021	3	2021	ago	7	180	Q13	23.3	16.5	3	19.86	13	6.86	1885.34	590.3	Inverno
9/2/2021	3	2021	ago	8	181	Q13	25.8	18	32	21.34	13	8.34	1893.68	622.3	Inverno
9/2/2021	3	2021	ago	9	182	Q13	25.2	19.3	3	21.554	13	8.554	1902.234	625.3	Inverno
9/2/2021	3	2021	ago	10	183	Q13	26.8	17.9	0	21.06	13	8.06	1910.294	625.3	Inverno
9/2/2021	3	2021	ago	11	184	Q13	27.5	17	0	21.42	13	8.42	1918.714	625.3	Inverno
9/2/2021	3	2021	ago	12	185	Q13	27.4	17.8	0.4	21.42	13	8.42	1927.134	625.7	Inverno
9/2/2021	3	2021	ago	13	186	Q13	25.9	18.5	2	21.2	13	8.2	1935.334	627.7	Inverno
9/2/2021	3	2021	ago	14	187	Q13	23.6	18	2.6	20.36	13	7.36	1942.694	630.3	Inverno
9/2/2021	3	2021	ago	15	188	Q13	26.7	18.8	2.2	21.36	13	8.36	1951.054	632.5	Inverno
9/2/2021	3	2021	ago	16	189	Q14	26.2	17.1	0.2	21.08	13	8.08	1959.134	632.7	Inverno
9/2/2021	3	2021	ago	17	190	Q14	26.4	17	0	21.76	13	8.76	1967.894	632.7	Inverno
9/2/2021	3	2021	ago	18	191	Q14	26	18.8	0.7	21.66	13	8.66	1976.554	633.4	Inverno
9/2/2021	3	2021	ago	19	192	Q14	26.6	19.4	4.8	21.92	13	8.92	1985.474	638.2	Inverno
9/2/2021	3	2021	ago	20	193	Q14	26.9	18.3	0.3	22	13	9	1994.474	638.5	Inverno
9/2/2021	3	2021	ago	21	194	Q14	26.6	18.6	2.4	21.34	13	8.34	2002.814	640.9	Inverno
9/2/2021	3	2021	ago	22	195	Q14	26	19.4	2.4	21.98	13	8.98	2011.794	643.3	Inverno
9/2/2021	3	2021	ago	23	196	Q14	26.3	19.2	6.2	21.68	13	8.68	2020.474	649.5	Inverno
9/2/2021	3	2021	ago	24	197	Q14	26.2	18.8	1	21.42	13	8.42	2028.894	650.5	Inverno
9/2/2021	3	2021	ago	25	198	Q14	25.5	18.3	0	21.22	13	8.22	2037.114	650.5	Inverno
9/2/2021	3	2021	ago	26	199	Q14	27.8	19.4	3.4	22.3	13	9.3	2046.414	653.9	Inverno
9/2/2021	3	2021	ago	27	200	Q14	26.2	19.5	0	22.06	13	9.06	2055.474	653.9	Inverno
9/2/2021	3	2021	ago	28	201	Q14	27.5	20.3	4.4	22.66	13	9.66	2065.134	658.3	Inverno
9/2/2021	3	2021	ago	29	202	Q14	26.6	20.4	0.5	22.32	13	9.32	2074.454	658.8	Inverno
9/2/2021	3	2021	ago	30	203	Q14	27.2	19.7	0	22.68	13	9.68	2084.134	658.8	Inverno
9/2/2021	3	2021	ago	31	204	Q14	27	20.4	0	22.36	13	9.36	2093.494	658.8	Inverno
9/2/2021	3	2021	set	1	205	Q15	27	20.3	3.8	23	13	10	2103.494	662.6	Primavera
9/2/2021	3	2021	set	2	206	Q15	25.8	20	1.5	21.82	13	8.82	2112.314	664.1	Primavera
9/2/2021	3	2021	set	3	207	Q15	25.2	18.5	1.2	21.98	13	8.98	2121.294	665.3	Primavera
9/2/2021	3	2021	set	4	208	Q15	24.4	20.7	1.1	22.72	13	9.72	2131.014	666.4	Primavera
9/2/2021	3	2021	set	5	209	Q15	30.1	21.7	0	24.6	13	11.6	2142.614	666.4	Primavera
9/2/2021	3	2021	set	6	210	Q15	29.5	21.4	0	24.06	13	11.06	2153.674	666.4	Primavera
9/2/2021	3	2021	set	7	211	Q15	28.6	21	0	23.28	13	10.28	2163.954	666.4	Primavera
9/2/2021	3	2021	set	8	212	Q15	28.3	21.1	0	23.62	13	10.62	2174.574	666.4	Primavera
9/2/2021	3	2021	set	9	213	Q15	24.2	19.4	0	21.76	13	8.76	2183.334	666.4	Primavera
9/2/2021	3	2021	set	10	214	Q15	28.7	17.9	0	22.62	13	9.62	2192.954	666.4	Primavera
9/2/2021	3	2021	set	11	215	Q15	29	17.6	0	22.56	13	9.56	2202.514	666.4	Primavera
9/2/2021	3	2021	set	12	216	Q15	29.2	20.7	0	23.78	13	10.78	2213.294	666.4	Primavera
9/2/2021	3	2021	set	13	217	Q15	28.4	21.7	2.3	23.6	13	10.6	2223.894	668.7	Primavera
9/2/2021	3	2021	set	14	218	Q15	29.2	19.8	0	23.32	13	10.32	2234.214	668.7	Primavera
9/2/2021	3	2021	set	15	219	Q15	29.3	20.2	0	24.75	13	11.75	2245.964	668.7	Primavera
9/2/2021	3	2021	set	16	220	Q16	29.4	19.2	0	23.08	13	10.08	2256.044	668.7	Primavera
9/2/2021	3	2021	set	17	221	Q16	28	20.3	0	22.48	13	9.48	2265.524	668.7	Primavera
9/2/2021	3	2021	set	18	222	Q16	28	17.1	0	22.24	13	9.24	2274.764	668.7	Primavera
9/2/2021	3	2021	set	19	223	Q16	30	17.8	0	23.16	13	10.16	2284.924	668.7	Primavera
9/2/2021	3	2021	set	20	224	Q16	29.8	18.6	0	22.76	13	9.76	2294.684	668.7	Primavera
9/2/2021	3	2021	set	21	225	Q16	30.8	21	2.6	24.06	13	11.06	2305.744	671.3	Primavera
9/2/2021	3	2021	set	22	226	Q16	32.9	19.5	0	24.5	13	11.5	2317.244	671.3	Primavera
9/2/2021	3	2021	set	23	227	Q16	24.8	21.8	0	22.96	13	9.96	2327.204	671.3	Primavera
9/2/2021	3	2021	set	24	228	Q16	25	19.4	4.4	25.26	13	12.26	2339.464	675.7	Primavera
9/2/2021	3	2021	set	25	229	Q16	26	19.1	1.2	22.32	13	9.32	2348.784	676.9	Primavera
9/2/2021	3	2021	set	26	230	Q16	26	19.7	1.2	22.48	13	9.48	2358.264	678.1	Primavera
9/2/2021	3	2021	set	27	231	Q16	29.228	21.6	8.4	25.41	13	12.41	2370.674	686.5	Primavera
9/2/2021	3	2021	set	28	232	Q16	28	20.2	0	23.02	13	10.02	2380.694	686.5	Primavera
9/2/2021	3	2021	set	29	233	Q16	29.4	20.3	0	23.18	13	10.18	2390.874	686.5	Primavera
9/2/2021	3	2021	set	30	234	Q16	30.3	19.5	0	24.52	13	11.52	2402.394	686.5	Primavera
9/2/2021	3	2021	out	1	235	Q17	31.8	22	0	25.52	13	12.52	2414.914	686.5	Primavera
9/2/2021	3	2021	out	2	236	Q17	31	21.6	0	24.52	13	11.52	2426.434	686.5	Primavera
9/2/2021	3	2021	out	3	237	Q17	30.7	22.2	0	24.18	13	11.18	2437.614	686.5	Primavera
9/2/2021	3	2021	out	4	238	Q17	30.8	21	0	24.66	13	11.66	2449.274	686.5	Primavera
9/2/2021	3	2021	out	5	239	Q17	31.4	18.8	0	23.96	13	10.96	2460.234	686.5	Primavera
9/2/2021	3	2021	out	6	240	Q17	30.6	20.2	0.6	24	13	11	2471.234	687.1	Primavera
9/2/2021	3	2021	out	7	241	Q17	31	20.2	0	24.16	13	11.16	2482.394	687.1	Primavera
9/2/2021	3	2021	out	8	242	Q17	29.9	20.2	0	23.84	13	10.84	2493.234	687.1	Primavera
9/2/2021	3	2021	out	9	243	Q17	31	20	0	24.8	13	11.8	2505.034	687.1	Primavera
9/2/2021	3	2021	out	10	244	Q17	31.3	20.3	0	24.34	13	11.34	2516.374	687.1	Primavera
9/2/2021	3	2021	out	11	245	Q17	32.5	20.4	0	24.84	13	11.84	2528.214	687.1	Primavera
9/2/2021	3	2021	out	12	246	Q17	32	23.3	0	25.92	13	12.92	2541.134	687.1	Primavera
9/2/2021	3	2021	out	13	247	Q17	31	23	0	25.52	13	12.52	2553.654	687.1	Primavera
9/2/2021	3	2021	out	14	248	Q17	32.3	22.4	0	25.94	13	12.94	2566.594	687.1	Primavera
9/2/2021	3	2021	out	15	249	Q17	31.9	23.2	0.2	25.72	13	12.72	2579.314	687.3	Primavera
9/2/2021	3	2021	out	16	250	Q18	30.8	22.4	0	25.28	13	12.28	2591.594	687.3	Primavera
9/2/2021	3	2021	out	17	251	Q18	31.3	20.6	0	24.84	13	11.84	2603.434	687.3	Primavera
9/2/2021	3	2021	out	18	252	Q18	32	20.7	0	25.58	13	12.58	2616.014	687.3	Primavera
9/2/2021	3	2021	out	19	253	Q18	32.1	21.2	0	25.92	13	12.92	2628.934	687.3	Primavera
9/2/2021	3	2021	out	20	254	Q18	32.1	22.4	0	26.22	13	13.22	2642.154	687.3	Primavera
9/2/2021	3	2021	out	21	255	Q18	33.9	23.4	0	25.94	13	12.94	2655.094	687.3	Primavera
9/2/2021	3	2021	out	22	256	Q18	30.8	22.6	0	25.16	13	12.16	2667.254	687.3	Primavera
9/2/2021	3	2021	out	23	257	Q18	29.5	23.5	0.7	25.38	13	12.38	2679.634	688	Primavera
9/2/2021	3	2021	out	24	258	Q18	31.4	23.4	5.5	25.58	13	12.58	2692.214	693.5	Primavera
9/2/2021	3	2021	out	25	259	Q18	31	23.8	0	24.92	13	11.92	2704.134	693.5	Primavera
9/2/2021	3	2021	out	26	260	Q18	30.4	21.2	7.6	24.2	13	11.2	2715.334	701.1	Primavera
9/2/2021	3	2021	out	27	261	Q18	27	21.4	4.4	23.32	13	10.32	2725.654	705.5	Primavera
9/2/2021	3	2021	out	28	262	Q18	27.2	21.6	7.5	23.36	13	10.36	2736.014	713	Primavera
